         MJD         m       dm   uJy  duJy F  err    chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   __tmp_SN  c1_mean c1_mean_err c1_stdev c1_stdev_err c1_X2norm c1_Nvalid c1_Nnan  c2_mean c2_mean_err c2_stdev c2_stdev_err c2_X2norm c2_Ngood c2_Nclip c2_Nmask c2_Nnan
57978.457951 19.569016      NaN   -14    18 o    0     1.16 299.61892 62.13773  2541.45  6014.96  2.93 2.66  78.6 -0.465    19.11 20.38 01a57978o0415o 0x002000  -0.777778     1.58        6.80    16.75         4.48      0.87         7       0     1.58        6.80    16.75         4.48      0.87        7        0        0       0
57980.399767 19.351140      NaN    15    17 o    0     0.57 299.61892 62.13773  5361.10  6129.75  1.94 1.81 -26.6 -0.466    19.70 20.79 02a57980o0322o 0x000030   0.882353   278.20        4.67   391.55       104.64   1613.27         7       0    -0.27        5.46    16.49         4.76      1.38        6        0        1       0
57980.408592 19.950541      NaN     5    11 o    0     1.48 299.61892 62.13773  5343.39  6089.10  1.92 1.81 -18.5 -0.472    19.70 20.83 02a57980o0340o 0x000000   0.454545     2.26        4.38    10.81         2.89      0.85         7       0     2.26        4.38    10.81         2.89      0.85        7        0        0       0
57980.427806 19.979496      NaN     7    10 o    0     0.65 299.61892 62.13773  5395.44  6168.39  1.97 1.84 -22.8 -0.465    19.70 20.82 02a57980o0379o 0x000000   0.700000     4.92        4.39     8.72         2.33      0.47         7       0     4.92        4.39     8.72         2.33      0.47        7        0        0       0
57980.429769 20.321591      NaN     0     9 o    0     2.62 299.61892 62.13773  5421.87  6051.28  2.01 1.87 -22.9 -0.458    19.68 20.82 02a57980o0383o 0x400220   0.000000    13.22        4.21     7.67         2.05      0.44         7       0    13.22        4.21     7.67         2.05      0.44        7        0        0       0
57982.402563 15.669360 0.008309  1960    15 o    0   589.71 299.61892 62.13773  5922.34  6393.66  2.95 2.79  85.6 -0.443    19.24 20.67 01a57982o0330o 0x100031 130.666667   332.38        5.98   765.77       204.66   2556.38         7       0    10.58        6.52    11.55         3.33      0.50        6        0        1       0
57982.412924 18.349730 0.091568   166    14 o    0     6.48 299.61892 62.13773  5954.30  6472.23  2.93 2.72  84.3 -0.448    19.28 20.70 01a57982o0350o 0x400130  11.857143   391.64        5.33   656.93       175.57   2459.34         7       0    19.24        6.44    30.06         9.51      3.86        5        0        2       0
57982.432707 15.746843 0.008329  1825    14 o    0   508.83 299.61892 62.13773  5906.59  6470.46  2.98 2.80  77.6 -0.442    19.27 20.80 01a57982o0388o 0x500131 130.357143   515.09        5.37   864.47       231.04   3779.39         7       0    -6.93        6.39    26.55         8.40      3.27        5        0        2       0
57982.435820 18.675237 0.141234   123    16 o    0     5.05 299.61892 62.13773  5894.45  6601.15  2.99 2.82  80.4 -0.444    19.26 20.78 01a57982o0394o 0x002030   7.687500  1093.33        5.52  1316.81       351.93   8228.34         7       0     2.17        7.59    13.27         4.69      0.71        4        0        3       0
57990.389547 15.709420 0.007472  1889    13 o    0   702.47 299.61892 62.13773  5122.90  6497.22  3.05 2.84  11.3 -0.427    19.31 20.90 01a57990o0277o 0x900031 145.307692   886.12        5.02  1040.49       278.08   6008.32         7       0     3.76        6.86    11.84         4.19      0.72        4        0        3       0
57990.399074 15.948968 0.009317  1515    13 o    0   413.22 299.61892 62.13773  5146.36  6572.59  3.16 2.95  14.1 -0.417    19.26 20.90 01a57990o0296o 0xd00b31 116.538462  1193.56        5.30   791.57       211.56   3059.87         7       0    38.09       10.09    28.28        14.14      3.76        2        0        5       0
57990.418728 15.951121 0.010053  1512    14 o    0   384.98 299.61892 62.13773  5109.69  6570.39  3.08 2.90  17.7 -0.423    19.28 20.94 01a57990o0335o 0xd00831 108.000000  1064.42        5.38   999.19       267.04   4794.18         7       0   -18.89        8.45    14.47         5.91      0.96        3        0        4       0
57990.420748 15.573458 0.006593  2141    13 o    0   834.34 299.61892 62.13773  5095.72  6695.59  3.09 2.91  11.0 -0.420    19.27 20.93 01a57990o0339o 0xd00831 164.692308  1781.98        4.94  1196.61       319.81   8012.94         7       0    -0.15        9.53     2.83         1.41      0.04        2        0        5       0
57992.375117 19.922338      NaN   -18    13 o    0     1.12 299.61892 62.13773  1752.88  8061.69  2.26 1.91  42.2 -0.512    19.71 20.98 02a57992o0193o 0x080010  -1.384615     3.57        4.73    22.68         6.06      3.55         7       0    10.48        5.15    16.74         4.83      1.94        6        1        0       0
57992.392641 19.841877      NaN    -1    14 o    0     1.54 299.61892 62.13773  1733.20  8021.29  2.21 1.83  40.3 -0.526    19.73 21.06 02a57992o0229o 0x000000  -0.071429     8.02        4.51    16.99         4.54      1.98         7       0     8.02        4.51    16.99         4.54      1.98        7        0        0       0
57992.395504 19.922338      NaN    12     9 o    0     3.71 299.61892 62.13773  1786.15  8097.27  2.25 1.90  44.1 -0.515    19.70 21.06 02a57992o0235o 0x000000   1.333333     2.52        4.21    12.80         3.42      1.34         7       0     2.52        4.21    12.80         3.42      1.34        7        0        0       0
57992.410772 19.719755      NaN    14    11 o    0     2.62 299.61892 62.13773  1805.24  7977.73  2.13 1.87  43.3 -0.516    19.73 21.03 02a57992o0266o 0x400110   1.272727     8.96        4.70    21.27         5.68      2.90         7       0     8.96        4.70    21.27         5.68      2.90        7        0        0       0
57996.387573 19.472870      NaN     2    19 o    0     1.13 299.61892 62.13773  1866.22  9533.99  2.32 1.99  39.9 -0.512    19.40 20.28 02a57996o0229o 0x000000   0.105263     2.38        7.21     9.03         2.41      0.23         7       0     2.38        7.21     9.03         2.41      0.23        7        0        0       0
57996.407047 19.766969      NaN    -6    15 o    0     1.11 299.61892 62.13773  1844.14  9495.61  2.19 1.90  33.9 -0.516    19.44 20.30 02a57996o0267o 0x000000  -0.400000     1.77        5.86    18.78         5.02      1.46         7       0     1.77        5.86    18.78         5.02      1.46        7        0        0       0
57996.410103 19.569016      NaN     0    18 o    0     0.86 299.61892 62.13773  1897.14  9567.93  2.31 2.01  37.3 -0.502    19.43 20.31 02a57996o0273o 0x000000   0.000000    -3.21        6.35    13.66         3.65      0.58         7       0    -3.21        6.35    13.66         3.65      0.58        7        0        0       0
57996.424449 19.589310 0.286798    53    14 o    0     2.46 299.61892 62.13773  1915.96  9449.38  2.19 1.86  33.8 -0.515    19.41 20.27 02a57996o0301o 0x001000   3.785714     0.86        6.00    13.52         3.61      0.74         7       0     0.86        6.00    13.52         3.61      0.74        7        0        0       0
57998.360502 18.816441      NaN    48    20 o    0     3.81 299.61892 62.13773  7465.51   465.45  3.22 3.05  83.6 -0.435    18.94 20.06 01a57998o0279o 0x000000   2.400000     3.16        8.37    32.54         8.70      2.13         7       0    -2.36        8.93    30.55         8.82      1.93        6        0        1       0
57998.378137 19.014394      NaN    24    22 o    0     2.94 299.61892 62.13773  7442.51   496.94  3.24 3.06  86.3 -0.436    18.90 20.05 01a57998o0314o 0x000030   1.090909    26.00        8.41    42.87        11.46      4.09         7       0    10.98        9.26    32.16         9.28      1.93        6        0        1       0
57998.378636 18.748255      NaN    49    22 o    0     2.64 299.61892 62.13773  7498.04   574.24  3.21 3.00 -83.9 -0.436    18.96 20.05 01a57998o0315o 0x400230   2.227273    60.83        7.99    41.63        11.13      4.15         7       0    40.83        9.68    28.90         9.14      1.93        5        1        1       0
57998.379639 18.978793      NaN    27    22 o    0     1.19 299.61892 62.13773  6153.94 10314.14  3.23 2.83 -87.1 -0.459    18.88 19.98 01a57998o0317o 0x000020   1.227273    27.66        7.78    23.34         6.24      1.25         7       0    21.56        8.37    17.05         4.92      0.72        6        0        1       0
57998.380147 18.767304 0.240207   113    25 o    0     1.39 299.61892 62.13773  6135.82 10277.40  3.21 2.82 -88.8 -0.460    18.87 19.98 01a57998o0318o 0x400330   4.520000   450.41        7.18   627.08       167.59   1566.31         7       0    37.48       10.31    46.51        16.44      5.04        4        1        2       0
57998.382168 19.351140      NaN   -19    22 o    0     1.56 299.61892 62.13773  6092.25 10248.88  3.22 2.90 -86.0 -0.459    18.81 19.97 01a57998o0322o 0x000000  -0.863636    -2.72        8.76    27.04         7.23      1.41         7       0    -8.05        9.41    24.84         7.17      1.21        6        0        1       0
57998.383154 18.978793      NaN    24    23 o    0     2.08 299.61892 62.13773  7431.00   637.28  3.24 3.03  87.8 -0.436    18.90 20.03 01a57998o0324o 0x400330   1.043478    34.78        8.44    37.93        10.14      2.89         7       0    28.35        9.15    37.71        10.88      2.79        6        0        1       0
57998.398256 18.867907      NaN    34    23 o    0     2.86 299.61892 62.13773  6091.04 10428.56  3.28 2.87 -85.0 -0.456    18.81 19.94 01a57998o0354o 0x000020   1.478261    27.43        8.85    26.86         7.18      1.35         7       0    26.28        9.59    29.27         8.45      1.60        6        0        1       0
58000.378476 18.910912      NaN   -39    33 o    0     0.64 299.61892 62.13773   287.12  9833.86  2.40 1.83  39.1 -0.490    19.06 19.66 02a58000o0313o 0x002000  -1.181818     9.85        9.35    30.29         8.09      1.54         7       0     9.85        9.35    30.29         8.09      1.54        7        0        0       0
58000.378938 15.340657      NaN   253   800 o    0     0.23 299.61892 62.13773  1439.34    40.77  2.23 1.88  46.4 -0.504    19.05 19.61 02a58000o0314o 0x500a32   0.316250   170.01        2.83   205.10        72.51   1536.05         4       3   -22.00        4.00      NaN          NaN       NaN        1        0        3       3
58000.379401 19.351140      NaN   -28    22 o    0     1.84 299.61892 62.13773   269.08  9797.39  2.56 1.93  45.8 -0.456    19.09 19.65 02a58000o0315o 0x400110  -1.272727     5.60        9.04    43.02        11.50      3.37         7       0     5.60        9.04    43.02        11.50      3.37        7        0        0       0
58002.329351 18.511660      NaN    50    31 o    0     3.17 299.61892 62.13773  7973.57   233.17  3.15 3.08  86.7 -0.428    18.49 19.30 01a58002o0185o 0x000000   1.612903     9.96       12.73    30.77         8.22      0.85         7       0     7.24       13.61    32.70         9.44      0.95        6        0        1       0
58002.346874 18.598565      NaN    24    36 o    0     1.82 299.61892 62.13773  6735.69 10051.02  3.12 2.90  82.7 -0.459    18.28 19.07 01a58002o0222o 0x000000   0.666667     5.72       13.53    42.54        11.37      1.44         7       0     7.57       15.41    51.22        16.20      2.11        5        0        2       0
58002.347344 18.152867      NaN    46    51 o    0     0.93 299.61892 62.13773  6754.70 10091.37  3.07 2.81  89.0 -0.476    18.28 19.02 01a58002o0223o 0x000000   0.901961    25.55       18.62    56.04        14.98      1.24         7       0    26.49       28.28    43.75        17.86      0.80        3        0        4       0
58002.358645 17.192382      NaN   173   103 o    0     1.04 299.61892 62.13773  6677.36 10177.68  3.03 2.81  88.7 -0.475    17.38 18.06 01a58002o0247o 0x100002   1.679612    30.58       37.47   110.83        29.62      1.27         7       0    18.45       57.85    71.23        29.08      0.47        3        0        4       0
58002.360057 15.181447      NaN -1276  1024 o    0     1.18 299.61892 62.13773  7933.69   438.60 11.17 3.04  43.1 -0.493    15.53 16.21 01a58002o0250o 0x500812  -1.246094  -914.85      576.39  4932.83      1318.35      6.72         7       0  -146.00     1091.00      NaN          NaN       NaN        1        0        6       0
58004.318722 19.256669      NaN   -20    24 o    0     1.00 299.61892 62.13773  1173.83  1265.68  2.57 2.05  47.8 -0.549    18.94 19.58 02a58004o0178o 0x400130  -0.833333    35.63        8.63    49.99        13.36      4.85         7       0    22.16        9.46    42.58        12.29      3.42        6        1        0       0
58004.336364 19.351140      NaN   -67    22 o    0     2.62 299.61892 62.13773  1150.34  1219.74  2.52 2.02  44.8 -0.536    18.98 19.56 02a58004o0216o 0x080030  -3.045455    33.07        9.24    77.08        20.60     11.38         7       0    19.38       11.24    20.94         6.62      0.59        5        2        0       0
58004.346141 19.401649      NaN   -37    21 o    0     1.79 299.61892 62.13773  1211.68  1291.73  2.43 1.99  44.9 -0.546    19.00 19.55 02a58004o0236o 0x080030  -1.761905    40.98        9.01    80.07        21.40     10.79         7       0    -1.38       10.55    21.96         6.94      0.89        5        1        1       0
58004.347054 19.256669      NaN   -10    24 o    0     1.09 299.61892 62.13773  1228.88  1174.65  2.46 1.98  46.8 -0.537    19.01 19.55 02a58004o0238o 0x000030  -0.416667   704.82        8.31  1517.37       405.53   5554.03         7       0    12.61        9.13    10.50         3.03      0.25        6        0        1       0
58010.324072 18.944322 0.158337    96    14 o    0     7.82 299.61892 62.13773  8657.51   444.54  3.33 3.10 -82.6 -0.430    19.46 21.45 01a58010o0223o 0x082030   6.857143    59.23        5.01    67.60        18.07     27.82         7       0     4.15        6.89    13.28         4.69      0.93        4        2        1       0
58010.332879 15.829641 0.006421  1691    10 o    0   836.49 299.61892 62.13773  7539.54 10262.22  3.34 2.88 -86.3 -0.449    19.40 21.39 01a58010o0242o 0x500831 169.100000  1197.90        4.80  1124.10       300.43   7337.23         7       0   -10.88        9.11     3.54         1.77      0.07        2        1        4       0
58010.341670 15.652322 0.005999  1991    11 o    0   835.56 299.61892 62.13773  8687.74   550.26  3.42 3.05 -83.3 -0.434    19.45 21.49 01a58010o0261o 0x500831 181.000000  1459.42        4.85  1034.70       276.54   6407.86         7       0     3.00        9.19     7.07         3.54      0.30        2        0        5       0
58010.343045 15.909560 0.008984  1571    13 o    0   435.70 299.61892 62.13773  7562.50 10339.71  3.29 2.81 -86.9 -0.450    19.43 21.41 01a58010o0264o 0x500831 120.846154   869.85        4.73   825.16       220.53   4382.56         7       0    -8.86        7.26     9.71         3.97      0.58        3        0        4       0
