          MJD          m        dm   uJy   duJy  F  err   chi/N         RA      Dec         x         y   maj   min   phi  apfit  mag5sig    Sky             Obs     Mask    __tmp_SN  c1_mean  c1_mean_err  c1_stdev  c1_stdev_err  c1_X2norm  c1_Nvalid  c1_Nnan  c2_mean  c2_mean_err  c2_stdev  c2_stdev_err  c2_X2norm  c2_Ngood  c2_Nclip  c2_Nmask  c2_Nnan
 59026.269030  14.755688  0.007163  4547     30  o    0   28.29  185.46033  4.48168   3450.56  10171.06  2.19  1.90 -55.6 -0.440    19.42  20.26  02a59026o0057o 0x100001  151.566667   -19.09         6.42     11.95          2.99       0.44          8        0   -19.09         6.42     11.95          2.99       0.44         8         0         0        0
 59026.279601  14.795076  0.006933  4385     28  o    0    6.85  185.46033  4.48168   3469.97  10053.79  2.19  1.93 -54.4 -0.446    19.39  20.27  02a59026o0080o 0x002000  156.607143   -10.37         5.67     25.42          6.35       2.45          8        0   -10.37         5.67     25.42          6.35       2.45         8         0         0        0
 59030.255093  14.841618  0.009821  4201     38  o    0    7.63  185.46033  4.48168   3416.54  10136.13  2.52  1.92 -53.7 -0.419    18.69  18.98  02a59030o0025o 0x400220  110.552632   -48.23        11.36     30.07          7.52       0.76          8        0   -51.79        11.93     28.60          7.64       0.73         7         0         1        0
 59030.258311  14.904118  0.009855  3966     36  o    0    2.80  185.46033  4.48168   3396.11  10098.11  2.47  2.00 -54.1 -0.418    18.86  19.22  02a59030o0032o 0x400430  110.166667   -42.27         9.53     67.18         16.80       6.20          8        0   -32.10        13.37     35.75         12.64       1.83         4         3         1        0
 59030.264757  14.857761  0.009968  4139     38  o    0    6.19  185.46033  4.48168   3452.77  10175.91  2.25  1.95 -56.7 -0.400    18.94  19.35  02a59030o0046o 0x002000  108.921053   -27.63        10.27     28.88          7.22       0.95          8        0   -27.63        10.27     28.88          7.22       0.95         8         0         0        0
 59032.288145  15.004129  0.009005  3617     30  o    0    7.31  185.46033  4.48168   9060.18    287.26  2.69  2.09 -14.1 -0.328    18.96  19.52  01a59032o0104o 0x400230  120.566667   -39.70         7.55     46.54         11.64       4.64          8        0   -25.57         8.09     27.53          7.36       1.47         7         0         1        0
 59032.291367  14.985380  0.008261  3680     28  o    0   10.22  185.46033  4.48168   9079.72    326.96  2.69  2.06 -12.8 -0.329    18.98  19.50  01a59032o0111o 0x500331  131.428571   -42.77         6.74     34.69          8.67       3.24          8        0   -42.77         6.74     34.69          8.67       3.24         8         0         0        0
 59032.296992  14.984201  0.009136  3684     31  o    0    8.57  185.46033  4.48168   9021.30    248.90  2.70  2.07 -12.1 -0.333    18.95  19.46  01a59032o0123o 0x082020  118.838710   -28.98         7.25     33.71          8.43       2.46          8        0   -19.10         7.68     11.70          3.13       0.34         7         1         0        0
 59032.307150  15.005631  0.008116  3612     27  o    0   10.40  185.46033  4.48168   9000.53    369.98  2.75  2.12 -13.7 -0.317    18.89  19.39  01a59032o0145o 0x500231  133.777778   -40.01         6.96     35.22          8.81       3.72          8        0   -26.32         7.54     15.85          4.24       0.66         7         1         0        0
 59032.307609  14.996054  0.010130  3644     34  o    0   25.35  185.46033  4.48168   3854.97  10497.12  2.19  2.12 -20.6 -0.356    18.93  19.49  01a59032o0146o 0x180011  107.176471   -12.81         9.39     46.18         11.54       3.09          8        0     1.02        10.28     38.33         10.24       1.79         7         1         0        0
 59034.292210  15.037042  0.012377  3509     40  o    0    2.12  185.46033  4.48168   3319.44   8182.59  2.45  2.12  50.5 -0.399    18.69  19.02  02a59034o0106o 0x400230   87.725000   -60.61        11.81     61.47         15.37       2.68          8        0   -71.34        12.46     52.07         13.92       1.92         7         0         1        0
 59034.296327  15.078030  0.013495  3379     42  o    0    1.81  185.46033  4.48168   3300.76   8145.49  2.48  2.13  52.9 -0.401    18.64  18.99  02a59034o0115o 0x400220   80.452381   -62.13        11.96     51.59         12.90       2.29          8        0   -68.75        12.72     51.22         13.69       2.29         7         0         1        0
 59034.301857  15.094868  0.011422  3327     35  o    0    3.21  185.46033  4.48168   3360.07   8219.32  2.36  2.12  54.3 -0.381    18.65  18.95  02a59034o0127o 0x082030   95.057143   -47.80        12.35     70.16         17.54       4.35          8        0   -32.66        14.47     32.83          9.48       0.82         6         1         1        0
 59034.312498  15.052624  0.012869  3459     41  o    0    3.38  185.46033  4.48168   3379.28   8104.45  2.37  2.08  50.9 -0.376    18.62  18.86  02a59034o0150o 0x002000   84.365854   -41.10        15.43     63.44         15.86       2.07          8        0   -23.58        19.55     37.12         11.74       0.72         5         1         2        0
 59036.249734  15.182154  0.010256  3070     29  o    0    5.33  185.46033  4.48168   9048.34    285.18  2.28  1.91 -22.9 -0.360    18.94  19.11  01a59036o0022o 0x000000  105.862069   -12.16         7.85     27.58          6.89       1.63          8        0   -12.16         7.85     27.58          6.89       1.63         8         0         0        0
 59036.252982  15.186051  0.008873  3059     25  o    0    7.34  185.46033  4.48168   9067.87    323.79  2.29  1.91 -23.9 -0.361    19.18  19.61  01a59036o0029o 0x000000  122.360000    -7.53         6.24     21.56          5.39       1.49          8        0    -7.53         6.24     21.56          5.39       1.49         8         0         0        0
 59036.260824  15.202502  0.008648  3013     24  o    0    5.79  185.46033  4.48168   9008.99    245.56  2.21  1.87 -32.8 -0.376    19.31  19.79  01a59036o0046o 0x000000  125.541667    -3.20         5.48     20.49          5.12       1.53          8        0    -3.20         5.48     20.49          5.12       1.53         8         0         0        0
 59036.262732  15.186051  0.010648  3059     30  o    0    3.76  185.46033  4.48168   3846.75  10495.95  1.76  1.69 -58.8 -0.412    19.32  19.86  01a59036o0050o 0x000000  101.966667     3.22         7.21     22.58          5.64       1.11          8        0     3.22         7.21     22.58          5.64       1.11         8         0         0        0
 59036.271643  15.170546  0.008398  3103     24  o    0    8.03  185.46033  4.48168   8988.43    364.88  2.26  1.96 -33.7 -0.371    19.15  19.62  01a59036o0069o 0x000000  129.291667     0.40         5.96     21.79          5.45       1.61          8        0     0.40         5.96     21.79          5.45       1.61         8         0         0        0
 59040.282616  15.709995  0.012652  1888     22  o    0    1.23  185.46033  4.48168   7306.98   4300.32  2.79  2.47  -1.5 -0.350    19.29  20.57  01a59040o0095o 0x400230   85.818182   -48.71         5.14     28.53          7.13       2.97          8        0   -39.88         6.19     22.34          6.45       1.97         6         1         1        0
 59040.285848  15.736776  0.011789  1842     20  o    0    2.63  185.46033  4.48168   7325.53   4340.53  2.93  2.66  -1.8 -0.326    19.23  20.55  01a59040o0102o 0x002030   92.100000   -46.06         5.29     39.73          9.93       6.99          8        0   -18.10         6.82      8.59          2.72       0.26         5         0         3        0
 59040.293220  15.742686  0.013038  1832     22  o    0    1.99  185.46033  4.48168   7266.24   4263.88  3.32  2.86  -1.4 -0.311    19.11  20.50  01a59040o0118o 0x400220   83.272727   -83.61         5.70     17.67          4.42       1.24          8        0   -82.97         7.25     17.81          5.63       1.29         5         0         3        0
 59040.302984  15.683298  0.012344  1935     22  o    0    1.48  185.46033  4.48168   7243.49   4382.78  2.74  2.62 -18.4 -0.349    19.17  20.47  01a59040o0139o 0x400330   87.954545   -51.50         5.63     31.24          7.81       3.59          8        0   -47.75         6.01     31.71          8.48       3.67         7         0         1        0
 59044.254451  16.385976  0.021436  1013     20  o    0    2.09  185.46033  4.48168   7302.96   4296.44  2.47  2.02  -3.7 -0.344    19.16  19.94  01a59044o0037o 0x000000   50.650000   -12.34         5.15     18.94          4.73       1.66          8        0   -12.34         5.15     18.94          4.73       1.66         8         0         0        0
 59044.257676  16.406534  0.018569   994     17  o    0    1.83  185.46033  4.48168   7321.28   4335.16  2.39  1.97  -3.0 -0.354    19.38  20.33  01a59044o0044o 0x000000   58.470588    -3.02         4.79     15.61          3.90       1.30          8        0    -3.02         4.79     15.61          3.90       1.30         8         0         0        0
 59044.263670  16.348061  0.016560  1049     16  o    0    2.34  185.46033  4.48168   7262.43   4259.42  2.26  1.99  -6.7 -0.365    19.50  20.57  01a59044o0057o 0x000000   65.562500    -8.16         4.39     16.56          4.14       1.94          8        0    -8.16         4.39     16.56          4.14       1.94         8         0         0        0
 59044.275184  16.366853  0.016849  1031     16  o    0    2.63  185.46033  4.48168   7242.61   4378.00  2.12  1.91  -3.3 -0.376    19.55  20.59  01a59044o0082o 0x000000   64.437500    -0.98         4.57     13.47          3.37       1.19          8        0    -0.98         4.57     13.47          3.37       1.19         8         0         0        0
 59064.243497  16.623439  0.073361   814     55  o    0    1.15  185.46033  4.48168   3330.03   2582.81  2.89  2.17 -13.6 -0.321    17.85  17.94  01a59064o0021o 0x000000   14.800000    13.63        19.53     47.15         11.79       0.73          8        0    18.91        26.25     46.61         16.48       0.83         4         0         4        0
 59064.246723  16.591890  0.051825   838     40  o    0    1.25  185.46033  4.48168   3349.65   2621.25  2.86  2.17 -10.9 -0.320    18.13  18.36  01a59064o0028o 0x000000   20.950000   -10.56        13.55     40.34         10.09       1.05          8        0   -15.74        14.86     41.88         11.19       1.11         7         0         1        0
 59064.254099  16.741693  0.052056   730     35  o    0    1.10  185.46033  4.48168   3290.01   2543.35  2.63  2.03 -11.7 -0.334    18.38  18.62  01a59064o0044o 0x000000   20.857143    -7.16        10.67     27.23          6.81       0.87          8        0   -10.15        11.37     28.09          7.51       0.92         7         0         1        0
 59064.264290  16.726921  0.044016   740     30  o    0    1.93  185.46033  4.48168   3270.58   2660.40  2.42  1.89 -12.9 -0.372    18.39  18.52  01a59064o0066o 0x000000   24.666667     5.23        11.96     17.00          4.25       0.30          8        0     6.47        12.83     18.08          4.83       0.33         7         0         1        0
 59181.580547  18.214605  0.219457   188     38  o    0    0.93  185.46033  4.48168   2494.98   3624.36  3.03  2.86  20.8 -0.358    18.27  18.94  01a59181o0777o 0x000000    4.947368   -22.77        12.43     36.96          9.24       1.19          8        0   -20.42        13.35     39.45         10.54       1.35         7         0         1        0
 59181.585611  18.191747  0.175301   192     31  o    0    1.29  185.46033  4.48168   2475.21   3585.52  2.82  2.63  52.9 -0.396    18.45  19.01  01a59181o0788o 0x000000    6.193548   -17.48        11.85     39.84          9.96       1.24          8        0   -16.37        12.83     42.94         11.48       1.44         7         0         1        0
 59181.588836  18.237955  0.182923   184     31  o    0    1.08  185.46033  4.48168   2534.07   3664.38  2.78  2.64  59.4 -0.396    18.46  19.04  01a59181o0795o 0x000000    5.935484   -13.84        10.40     34.23          8.56       1.36          8        0   -13.84        10.40     34.23          8.56       1.36         8         0         0        0
